http://dbpedia.org/resource/adrienne_rich,http://d-nb.info/gnd/118744895,TRUE
http://dbpedia.org/resource/alessandro_manzoni,http://d-nb.info/gnd/118577409,TRUE
http://dbpedia.org/resource/alfred_bester,http://d-nb.info/gnd/118658654,TRUE
http://dbpedia.org/resource/andrew_marvell,http://d-nb.info/gnd/118578448,TRUE
http://dbpedia.org/resource/andrew_sarris,http://d-nb.info/gnd/122951786,TRUE
http://dbpedia.org/resource/andré_breton,http://d-nb.info/gnd/118515187,TRUE
http://dbpedia.org/resource/andré_malraux,http://d-nb.info/gnd/118576844,TRUE
http://dbpedia.org/resource/anne_desclos,http://d-nb.info/gnd/118598732,TRUE
http://dbpedia.org/resource/anthony_burgess,http://d-nb.info/gnd/118638092,TRUE
http://dbpedia.org/resource/arthur_machen,http://d-nb.info/gnd/118781057,TRUE
http://dbpedia.org/resource/astrid_lindgren,http://d-nb.info/gnd/118573217,TRUE
http://dbpedia.org/resource/august_strindberg,http://d-nb.info/gnd/118619314,TRUE
http://dbpedia.org/resource/augusto_boal,http://d-nb.info/gnd/118512145,TRUE
http://dbpedia.org/resource/ben_jonson,http://d-nb.info/gnd/118558323,TRUE
http://dbpedia.org/resource/carl_sandburg,http://d-nb.info/gnd/118794353,TRUE
http://dbpedia.org/resource/dafydd_ap_gwilym,http://d-nb.info/gnd/119420139,TRUE
http://dbpedia.org/resource/damon_knight,http://d-nb.info/gnd/107522535,TRUE
http://dbpedia.org/resource/david_eddings,http://d-nb.info/gnd/129035998,TRUE
http://dbpedia.org/resource/david_foster_wallace,http://d-nb.info/gnd/122865251,TRUE
http://dbpedia.org/resource/david_jones_(artist-poet),http://d-nb.info/gnd/118776355,TRUE
http://dbpedia.org/resource/diana_wynne_jones,http://d-nb.info/gnd/123453658,TRUE
http://dbpedia.org/resource/edmond_hamilton,http://d-nb.info/gnd/124788297,TRUE
http://dbpedia.org/resource/edmund_blunden,http://d-nb.info/gnd/118512102,TRUE
http://dbpedia.org/resource/edna_ferber,http://d-nb.info/gnd/118683284,TRUE
http://dbpedia.org/resource/edward_albee,http://d-nb.info/gnd/118501380,TRUE
http://dbpedia.org/resource/edward_thomas_(poet),http://d-nb.info/gnd/118622161,TRUE
http://dbpedia.org/resource/elizabeth_gaskell,http://d-nb.info/gnd/118689649,TRUE
http://dbpedia.org/resource/ezra_pound,http://d-nb.info/gnd/118596039,TRUE
http://dbpedia.org/resource/ferdinand_peroutka,http://d-nb.info/gnd/119357453,TRUE
http://dbpedia.org/resource/ford_madox_ford,http://d-nb.info/gnd/118639064,TRUE
http://dbpedia.org/resource/frances_burney,http://d-nb.info/gnd/118638106,TRUE
http://dbpedia.org/resource/françois_villon,http://d-nb.info/gnd/118627066,TRUE
http://dbpedia.org/resource/fredric_brown,http://d-nb.info/gnd/119251787,TRUE
http://dbpedia.org/resource/george_alec_effinger,http://d-nb.info/gnd/119375168,TRUE
http://dbpedia.org/resource/george_farquhar,http://d-nb.info/gnd/118531980,TRUE
http://dbpedia.org/resource/georges_perec,http://d-nb.info/gnd/118903004,TRUE
http://dbpedia.org/resource/gerald_of_wales,http://d-nb.info/gnd/118717618,TRUE
http://dbpedia.org/resource/gero_von_wilpert,http://d-nb.info/gnd/115717110,TRUE
http://dbpedia.org/resource/hedd_wyn,http://d-nb.info/gnd/133034925,TRUE
http://dbpedia.org/resource/honoré_de_balzac,http://d-nb.info/gnd/118506358,TRUE
http://dbpedia.org/resource/hugh_lofting,http://d-nb.info/gnd/119110741,TRUE
http://dbpedia.org/resource/jack_london,http://d-nb.info/gnd/118574183,TRUE
http://dbpedia.org/resource/jerzy_grotowski,http://d-nb.info/gnd/118542729,TRUE
http://dbpedia.org/resource/johanna_schopenhauer,http://d-nb.info/gnd/118610473,TRUE
http://dbpedia.org/resource/john_bellairs,http://d-nb.info/gnd/122880765,TRUE
http://dbpedia.org/resource/john_bunyan,http://d-nb.info/gnd/118517473,TRUE
http://dbpedia.org/resource/john_galsworthy,http://d-nb.info/gnd/118689371,TRUE
http://dbpedia.org/resource/alice_walker,http://d-nb.info/gnd/118884433,TRUE
http://dbpedia.org/resource/amy_tan,http://d-nb.info/gnd/119363925,TRUE
http://dbpedia.org/resource/christopher_tolkien,http://d-nb.info/gnd/130457671,TRUE
http://dbpedia.org/resource/david_zindell,http://d-nb.info/gnd/124918034,TRUE
http://dbpedia.org/resource/greg_bear,http://d-nb.info/gnd/122684524,TRUE
http://dbpedia.org/resource/gregory_benford,http://d-nb.info/gnd/121630862,TRUE
http://dbpedia.org/resource/guy_gavriel_kay,http://d-nb.info/gnd/118050982,TRUE
http://dbpedia.org/resource/irvine_welsh,http://d-nb.info/gnd/115629394,TRUE
http://dbpedia.org/resource/jack_mcdevitt,http://d-nb.info/gnd/13013015x,TRUE
http://dbpedia.org/resource/jeffrey_moussaieff_masson,http://d-nb.info/gnd/119185121,TRUE
http://dbpedia.org/resource/josé_saramago,http://d-nb.info/gnd/118964038,TRUE
http://dbpedia.org/resource/josé_zorrilla,http://d-nb.info/gnd/118808567,TRUE
http://dbpedia.org/resource/karel_čapek,http://d-nb.info/gnd/118668250,TRUE
http://dbpedia.org/resource/kate_chopin,http://d-nb.info/gnd/118885820,TRUE
http://dbpedia.org/resource/l._sprague_de_camp,http://d-nb.info/gnd/124269087,TRUE
http://dbpedia.org/resource/leah_goldberg,http://d-nb.info/gnd/122549074,TRUE
http://dbpedia.org/resource/leigh_brackett,http://d-nb.info/gnd/119209977,TRUE
http://dbpedia.org/resource/lloyd_alexander,http://d-nb.info/gnd/119210347,TRUE
http://dbpedia.org/resource/luise_gottsched,http://d-nb.info/gnd/118696734,TRUE
http://dbpedia.org/resource/m._r._james,http://d-nb.info/gnd/123511399,TRUE
http://dbpedia.org/resource/maria_edgeworth,http://d-nb.info/gnd/118681648,TRUE
http://dbpedia.org/resource/marion_zimmer_bradley,http://d-nb.info/gnd/119222159,TRUE
http://dbpedia.org/resource/melvin_kranzberg,http://d-nb.info/gnd/138521336,TRUE
http://dbpedia.org/resource/mikael_agricola,http://d-nb.info/gnd/118644041,TRUE
http://dbpedia.org/resource/molière,http://d-nb.info/gnd/11858331x,TRUE
http://dbpedia.org/resource/murray_leinster,http://d-nb.info/gnd/1020268409,TRUE
http://dbpedia.org/resource/o._henry,http://d-nb.info/gnd/118639536,TRUE
http://dbpedia.org/resource/oliver_goldsmith,http://d-nb.info/gnd/118696211,TRUE
http://dbpedia.org/resource/ovid,http://d-nb.info/gnd/118590995,TRUE
http://dbpedia.org/resource/paweł_jasienica,http://d-nb.info/gnd/118981501,TRUE
http://dbpedia.org/resource/phillis_wheatley,http://d-nb.info/gnd/118767593,TRUE
http://dbpedia.org/resource/r._a._lafferty,http://d-nb.info/gnd/109810007,TRUE
http://dbpedia.org/resource/ralph_ellison,http://d-nb.info/gnd/11853002x,TRUE
http://dbpedia.org/resource/raymond_queneau,http://d-nb.info/gnd/118597302,TRUE
http://dbpedia.org/resource/richard_wright_(author),http://d-nb.info/gnd/118635344,TRUE
http://dbpedia.org/resource/roald_dahl,http://d-nb.info/gnd/118630962,TRUE
http://dbpedia.org/resource/robert_asprin,http://d-nb.info/gnd/108990168,TRUE
http://dbpedia.org/resource/robert_graves,http://d-nb.info/gnd/118639331,TRUE
http://dbpedia.org/resource/robert_ludlum,http://d-nb.info/gnd/119171449,TRUE
http://dbpedia.org/resource/roger_ebert,http://d-nb.info/gnd/132272741,TRUE
http://dbpedia.org/resource/roger_zelazny,http://d-nb.info/gnd/119204428,TRUE
http://dbpedia.org/resource/saki,http://d-nb.info/gnd/118641239,TRUE
http://dbpedia.org/resource/samuel_johnson,http://d-nb.info/gnd/118558161,TRUE
http://dbpedia.org/resource/saul_bellow,http://d-nb.info/gnd/118508725,TRUE
http://dbpedia.org/resource/john_perry_barlow,http://d-nb.info/gnd/172999421,TRUE
http://dbpedia.org/resource/kevin_j._anderson,http://d-nb.info/gnd/120546647,TRUE
http://dbpedia.org/resource/lloyd_demause,http://d-nb.info/gnd/118845144,TRUE
http://dbpedia.org/resource/m._john_harrison,http://d-nb.info/gnd/107959879,TRUE
http://dbpedia.org/resource/mercedes_lackey,http://d-nb.info/gnd/114001464,TRUE
http://dbpedia.org/resource/milan_kundera,http://d-nb.info/gnd/118568043,TRUE
http://dbpedia.org/resource/salman_rushdie,http://d-nb.info/gnd/118873520,TRUE
http://dbpedia.org/resource/seamus_heaney,http://d-nb.info/gnd/118547410,TRUE
http://dbpedia.org/resource/shmuel_yosef_agnon,http://d-nb.info/gnd/118501038,TRUE
http://dbpedia.org/resource/siegfried_sassoon,http://d-nb.info/gnd/118642243,TRUE
http://dbpedia.org/resource/sigrid_undset,http://d-nb.info/gnd/11880314x,TRUE
http://dbpedia.org/resource/sinclair_lewis,http://d-nb.info/gnd/118572490,TRUE
